Entered_By,QAQC_By,Region,Site,Plot_ID,Target_Species,No_Target_Whelks_In_Plot,No_Whelks_Added,Added_Whelk_IDs,Deploy_Date,Survey_Date,Days_Deployed,Weeks_Deployed,Survey_By,Recorded_By,Bare_Space,Whelk_Eggs,Acorn_Barnacle_Cover,Dead_Acorn_Barnacle_Cover,Gooseneck_Barnacle_Cover,Gooseneck_Barnacle_Count,Dead_Gooseneck_Barnacle_Cover,Dead_Gooseneck_Barnacle_Count,Drilled_Gooseneck_Barnacle_Count,Thatched_Barnacle_Semibalanus_spp,Volcano_Barnacle_T._rubescens,California_Mussel_M._californianus_Cover,California_Mussel_M._californianus_Count,Dead_M._californianus_Cover,Dead_M._californianus_Count,Drilled_M._californianus_Count,Adam's_Mussel_Brachidontes,Mediterranean_Mussel_M._galloprovincialis_Cover,Mediterranean_Mussel_M._galloprovincialis_Count,Dead_M._galloprovincialis_Cover,Dead_M._galloprovincialis_Count,Drilled_M._galloprovincialis_Count,"Bay_Mussel_
M._trossulus",Oyster,Tubeworm,Aggregating_Anemone_A._elegantissima,Sunburst_Anemone_A._sola,Brooding_Anemone_E._prolifera,Sandcastle_Worms_P._californica,Encrusting_bryozoan,Coralline_algae_Articulated,Coralline_algae_Encrusting,Wine_Crust_Hildenbrandia,Fleshy_Crust_Petrocelis,Brown_Crust_Ralfsia,Hornweed_Ceramium,Lawn_Algae_Chondracanthus,Sea_Potato_Colpomenia,Turfweed_Endocladia,Gelidium,Laurencia,Leathesia,Turkish_Washcloth_Mastocarpus,Mazzaella_leptorhyncos,Mazzaella_splendens,Petalonia,Porphyra,Sea_lettuce_Ulva_spp.,Surfgrass_Phyllospadix,Biofilm,Egregia menziesii,Colpomenia,Angled_Unicorn_Whelk_A._spirata_Cover,Angled_Unicorn_Whelk_A._spirata_Count,Dark_Unicorn_Whelk_M._lugubris_Cover,Dark_Unicorn_Whelk_M._lugubris_Count,Channeled_Whelk_N._canaliculata,Emarginate_Whelk_N._emarg_ost,Poulsons_Dwarf_Triton_R._poulsoni,Spotted_Thorn_Drupe_A._punctualta,Graceful_Rocksnail_O._gracillima,Lurid_Rocksnail_O._lurida,Fringed_Dogwhelk_N._lamellosa,Olive_Snail_Olivella,Periwinkle_Snails_Littorina_spp.,Turban_Snails_Tegula_sp.,Chitons,Limpets_Small_Lottia_spp.,Owl_Limpet_L._gigantea,Hermit_Crab_Pagurus_spp,Lined_Shore_Crab_Pachygrapsus,Purple_Crab_Hemigrapsus,Brittle_Star_Ophiuroid,Ochre_Star_Pisaster,Errant_Polychaete,Notes
BM,OG,NorCal,Mendocino South,1 Whelk,As,1,0,NA,6/22/2023,7/19/2023,27,4,BM,OG,30,0,65,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,Partial,As,0,0,NA,6/22/2023,7/19/2023,27,4,BM,OG,65,0,20,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,1,0,0,0,0,0,12,0,
BM,OG,NorCal,Mendocino South,0 Whelk,As,0,0,NA,6/22/2023,7/19/2023,27,4,BM,OG,35,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0,2,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,3 Whelk,As,2,1,15,6/22/2023,7/19/2023,27,4,BM,OG,45,0,48,2,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1.5,2,0,0,0,0.1,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,6 Whelk,As,6,0,NA,6/22/2023,7/19/2023,27,4,BM,OG,75,0,10,10,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0.3,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.7,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,No Cage,As,0,0,NA,6/22/2023,7/19/2023,27,4,BM,OG,45,0,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,0 Whelk,As,0,0,NA,6/21/2023,8/2/2023,42,6,BM,BM,20,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,30,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,3 Whelk,As,3,0,NA,6/21/2023,8/2/2023,42,6,BM,BM,2,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,5,0,0,0,20,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,12 Whelk,As,0,12,"18, 23, 28, 22, 26, 30, 31, 17, 29, 24, 21, 25",6/21/2023,8/2/2023,42,6,BM,BM,30,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0.5,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,Partial,As,0,0,NA,6/21/2023,8/2/2023,42,6,BM,BM,14,0,65,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.5,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,1 Whelk,As,0,1,20,6/21/2023,8/2/2023,42,6,BM,BM,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0.3,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,6 Whelk,As,6,0,NA,6/21/2023,8/2/2023,42,6,BM,BM,2,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,15,0,0,0,10,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,No Cage,As,0,0,NA,6/21/2023,8/2/2023,42,6,BM,BM,40,0,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,0 Whelk,As,0,0,NA,6/22/2023,8/2/2023,41,6,BM,BM,40,0,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,Partial,As,0,0,NA,6/22/2023,8/2/2023,41,6,BM,BM,77,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.5,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,12 Whelk,As,12,0,NA,6/22/2023,8/2/2023,41,6,BM,BM,38,0,47,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,1 Whelk,As,1,0,NA,6/22/2023,8/2/2023,41,6,BM,BM,27,0,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,4,0,0,0,0,0,0.4,1,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,6 Whelk,As,2,4,"34, 32, 36, 33",6/22/2023,8/2/2023,41,6,BM,BM,70,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,3 Whelk,As,3,0,NA,6/22/2023,8/2/2023,41,6,BM,BM,50,0,42,2,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,No Cage,As,5,0,NA,6/22/2023,8/2/2023,41,6,BM,BM,50,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0.5,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,12 Whelk,As,12,0,NA,6/21/2023,8/17/2023,57,8,BM,OG,0,0,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,30,0,0,0,10,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,6 Whelk,As,6,0,NA,6/21/2023,8/17/2023,57,8,BM,OG,0,0,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,30,0,0,0,25,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,1 Whelk,As,1,1,Not tagged,6/21/2023,8/17/2023,57,8,BM,OG,0,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,10,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.8,0,0,0,2,0,0,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,3 Whelk,As,3,0,NA,6/21/2023,8/17/2023,57,8,BM,OG,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,40,0,5,0,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,
BM,OG,NorCal,Mendocino North,0 Whelk,As,0,0,NA,6/21/2023,8/17/2023,57,8,BM,OG,10,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,30,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,Partial,As,0,0,NA,6/21/2023,8/17/2023,57,8,BM,OG,10,0,62,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,No Cage,As,0,0,NA,6/21/2023,8/17/2023,57,8,BM,OG,30,0,20,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,4,0,0.5,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,No Cage,As,4,0,NA,6/22/2023,8/16/2023,55,8,BM,OG,46,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0.5,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,12 Whelk,As,12,0,NA,6/22/2023,8/16/2023,55,8,BM,OG,42,0,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,2,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,6 Whelk,As,6,0,NA,6/22/2023,8/16/2023,55,8,BM,OG,40,0,20,20,0,0,0,0,0,0,0,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,3,0,0,0,7,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.7,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,1 Whelk,As,1,0,NA,6/22/2023,8/16/2023,55,8,BM,OG,30,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,3 Whelk,As,3,0,NA,6/22/2023,8/16/2023,55,8,BM,OG,48,0,43,2,0,0,0,0,0,0,0,0.1,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,0 Whelk,As,0,0,NA,6/22/2023,8/16/2023,55,8,BM,OG,42,0,35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.7,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,Partial,As,0,0,NA,6/22/2023,8/16/2023,55,8,BM,OG,77,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2,0,0.5,0,0,0,0,0,0,0,
DD,JL,Baja,Campo Kennedy,24 Whelk,M,19,4,"138, 139, 140, 141",5/12/2023,7/5/2023,54,8,DD,DD,50,0,2,40,0.5,4,0,0,0,0,20,5,42,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0.5,0.1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,18,19,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.1,0,0,1,0,0,0,0,
DD,JL,Baja,Campo Kennedy,12 Whelk,M,12,0,NA,5/12/2023,7/5/2023,54,8,DD,DD,20,0,7,34,0,0,0,0,0,0,2,10,44,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0.5,0,1,0.5,0,0,0,0,0,0,0,
DD,JL,Baja,Campo Kennedy,6 Whelk,M,5,0,NA,5/12/2023,7/5/2023,54,8,DD,DD,50,0,2,33,0.1,1,0,0,0,0,0.1,3,40,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.1,5,0,0,0,0,0,0,0,0,0.5,0.1,0.5,0.1,0,0,1,0,0,0,0,
DD,JL,Baja,Campo Kennedy,3 Whelk,M,3,0,NA,5/12/2023,7/5/2023,54,8,JL,JL,20,0,10,40,1,5,0,0,0,0,1,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0.5,0.1,0.1,0.5,0,0,0.1,0,0,0,0,
DD,JL,Baja,Campo Kennedy,No Cage,M,2,0,NA,5/12/2023,7/5/2023,54,8,JL,JL,55,0,2,13,3,12,0,0,0,0,4,20,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,0,0,0,0,0.1,0,0,1,0.1,0,0.1,0,0,0,0,
DD,JL,Baja,Campo Kennedy,Partial,M,3,0,NA,5/12/2023,7/5/2023,54,8,JL,JL,8,0,15,60,0,0,0,0,0,0,3,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3,0,0,0,0,0,0,0,0,0.5,0,0,0.1,0,0,0.1,0,0,0,0,
DD,JL,Baja,Campo Kennedy,1 Whelk,M,1,0,NA,5/12/2023,7/5/2023,54,8,JL,JL,7,0,8,32,0.5,1,0,0,0,0,3,28,192,0.1,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,10,0,5,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,
DD,JL,Baja,Campo Kennedy,0 Whelk,M,7,-7,NA,5/12/2023,7/5/2023,54,8,JL,JL,4,0,30,7,7,0,0,0,0,0,8,18,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.1,0,0.1,0.5,0,0,0.1,0,0,0,0,
DD,JL,Baja,Punta Morro,24 Whelk,M,25,0,NA,5/13/2023,7/7/2023,55,8,JL,JL,50,0,2,50,4,7,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,12,25,0,0,0,0,0,0,0,0,0.5,0,3,0.5,0,0,0.5,0,0,0,0,
DD,JL,Baja,Punta Morro,12 Whelk,M,10,2,"142, 143",5/13/2023,7/7/2023,55,8,JL,JL,20,0,8,55,4,8,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0.5,0,1,0.5,1,0,0.1,0,0,0,0,
DD,JL,Baja,Punta Morro,6 Whelk,M,5,1,144,5/13/2023,7/7/2023,55,8,JL,JL,70,0,1,20,10,18,0.5,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0.5,0,8,0.1,1.5,0,0,0,0,0,0,
DD,JL,Baja,Punta Morro,3 Whelk,M,3,-2,"145, 146",5/13/2023,7/7/2023,55,8,JL,JL,40,0,5,30,15,41,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0.5,0,8,0.5,0.5,0,0.1,0,0,0,0,"Two small unmarked whelks found inside and removed, two new med whelks tagged and added (for total of 3)"
DD,JL,Baja,Punta Morro,No Cage,M,2,0,NA,5/13/2023,7/7/2023,55,8,JL,JL,70,0,1,8,20,80,0,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0,0,0,0.5,0,4,0.1,3,0,0.5,0,0,0,0,
DD,JL,Baja,Punta Morro,0 Whelk,M,9,-9,NA,5/13/2023,7/7/2023,55,8,JL,JL,70,0,5,60,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0.5,0,5,0.1,0,0,0,0,0,0,0,
DD,JL,Baja,Punta Morro,1 Whelk,M,4,-3,NA,5/13/2023,7/7/2023,55,8,JL,JL,20,0,30,1,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0.5,0,6,0.5,12,0,0.1,0,0,0,0,
DD,JL,Baja,Punta Morro,Partial,M,7,0,NA,5/13/2023,7/7/2023,55,8,JL,JL,10,0,0.5,80,9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0.5,0,0,0.5,8,0,0,0,0,0,0,
JL,DD,Baja,Punta Morro,24 Whelk,M,24,0,NA,5/13/2023,7/21/2023,69,10,DD,DD,40,0,10,20,1,6,0,0,0,0,3,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,0,0,0,0,0,0,0,0,0.1,0,5,0,0,0,0,0,0,0,0,
JL,DD,Baja,Punta Morro,12 Whelk,M,19,-7,147,5/13/2023,7/21/2023,69,10,DD,DD,40,0,5,30,1,6,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,18,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,We found 7 extra whelks inside :/
JL,DD,Baja,Punta Morro,6 Whelk,M,9,-3,0,5/13/2023,7/21/2023,69,10,JL,JL,40,0,0.5,20,5,13,0.1,2,0,0,0,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,1,0,3,0.1,1,0,0.1,0,0,0,0,"We had a tagged extra (144), was put in the 3whelk cage."
JL,DD,Baja,Punta Morro,3 Whelk,M,0,3,"68, 144, 148",5/13/2023,7/21/2023,69,10,JL,JL,45,0,10,25,10,44,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0.1,0,0,0,0,
JL,DD,Baja,Punta Morro,No Cage,M,1,0,NA,5/13/2023,7/21/2023,69,10,JL,JL,30,0,5,5,18,69,0,0,0,0,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,5,0,0.1,0,0,0,0,
JL,DD,Baja,Punta Morro,0 Whelk,M,11,-11,NA,5/13/2023,7/21/2023,69,10,JL,JL,8,0,45,10,25,64,0,0,0,0,0,0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,1,0,2,0.5,0.5,0,0.1,0,0,0,0,
JL,DD,Baja,Punta Morro,1 Whelk,M,9,-8,NA,5/13/2023,7/21/2023,69,10,JL,JL,46,0,30,5,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0.5,0,1,0.5,3,0,0,0,0,0,0,
JL,DD,Baja,Punta Morro,Partial,M,3,0,NA,5/13/2023,7/21/2023,69,10,JL,JL,12,0,5,25,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0.5,0,1,0.5,0,0,0,0,0,0,0,Left #64 in there
